activity,bwd_init_win_bytes,bwd_packets_IAT_mode,bwd_packets_IAT_total,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,bwd_rst_flag_counts,bwd_rst_flag_percentage_in_total,fwd_init_win_bytes,fwd_max_header_bytes,fwd_mean_header_bytes,fwd_median_header_bytes,fwd_min_header_bytes,fwd_mode_header_bytes,fwd_packets_IAT_max,fwd_packets_IAT_mean,fwd_packets_IAT_median,fwd_packets_IAT_min,fwd_packets_IAT_mode,fwd_packets_IAT_total,fwd_packets_rate,fwd_psh_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_total,fwd_total_header_bytes,label,max_header_bytes,mean_header_bytes,median_header_bytes,min_header_bytes,mode_header_bytes,packet_IAT_max,packet_IAT_min,packet_IAT_total,packets_IAT_mean,packets_IAT_median,packets_IAT_mode,packets_rate,rst_flag_counts,rst_flag_percentage_in_total,syn_flag_percentage_in_total,total_header_bytes
Benign-Web_Browsing_HTTP-S,9700,1702569100.0,1702569100.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702569100.0,1702569100.0,1702569100.0,1702569100.0,1702569100.0,1702569100.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,1008,1702572400.0,1702572400.0,1340.3534,0.0,1,0.33333334,1008,20,20.0,20.0,20,20.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,1702572400.0,669.178286,0.0,1.0,0.33333334,20,Benign,20,20.0,20.0,20,20.0,9.989849e-05,9.989849e-05,9.989849e-05,0.001,0.001,0.001,2009.5317,1,0.33333334,0.6666667,60
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1025,24,24.0,24.0,24,24.0,1702569500.0,1702569500.0,1702569500.0,1702569500.0,1702569500.0,1702569500.0,0.0,0.0,1.0,1.0,24,Benign,24,24.0,24.0,24,24.0,1702569500.0,1702569500.0,1702569500.0,1702569500.0,1702569500.0,1702569500.0,0.0,0,0.0,1.0,24
Benign-Web_Browsing_HTTP-S,262,0.031,0.03000791,0.05942381,0.0,0,0.0,65535,24,24.0,24.0,24,24.0,65.02485,4.6924,0.0335,0.00091196496,0.0015,87.011911,0.1682756,0.0,1.0,0.6666667,72,Benign,24,24.0,24.0,24,24.0,65.02485,0.00091196496,87.011911,4.6924,0.0335,0.0015,0.22769943,0,0.0,0.6666667,72
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1026,20,20.0,20.0,20,20.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,1702562800.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1024,20,20.0,20.0,20,20.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,1702573800.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,65535,1702567600.0,1702567600.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,1702567600.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1024,20,20.0,20.0,20,20.0,1702574100.0,1702574100.0,1702574100.0,1702574100.0,1702574100.0,1702574100.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702574100.0,1702574100.0,1702574100.0,1702574100.0,1702574100.0,1702574100.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,501,0.0535,0.05350381,134.89255,0.0,0,0.0,501,20,20.0,20.0,20,20.0,0.03793463,0.0379,0.0379,0.03793463,0.0379,0.03793463,67.452819,0.0,1.0,0.25,24,Benign,20,20.0,20.0,20,20.0,0.03793463,0.00032485787,0.053531046,0.0102,0.0102,0.0003,202.34537,0,0.0,1.0,92
Benign-Web_Browsing_HTTP-S,0,1702574000.0,1702574000.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702575800.0,1702575800.0,1702575800.0,1702575800.0,1702575800.0,1702575800.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702575800.0,1702575800.0,1702575800.0,1702575800.0,1702575800.0,1702575800.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,1702565100.0,1702565100.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702565100.0,1702565100.0,1702565100.0,1702565100.0,1702565100.0,1702565100.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1029,20,20.0,20.0,20,20.0,1702572300.0,1702572300.0,1702572300.0,1702572300.0,1702572300.0,1702572300.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702572300.0,1702572300.0,1702572300.0,1702572300.0,1702572300.0,1702572300.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,272,0.0023,1.0599133,1.049902,0.0,1,0.33333334,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,24,24.0,24.0,24,24.0,1.0589111,0.0022620465,1.0599133,1.0596,0.014,0.0023,1.049902,1,0.33333334,0.6666667,72
Benign-Web_Browsing_HTTP-S,0,1702572500.0,1702572500.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,1702572500.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,1000,0.0,0.000445,2817.3488,0.0,0,0.0,1000,20,20.0,20.0,20,20.0,1702575000.0,1702575000.0,1702575000.0,1702575000.0,1702575000.0,1702575000.0,4418.526,0.0,0.33333334,0.33333334,20,Benign,20,20.0,20.0,20,20.0,0.0004,2.9027e-05,0.000445,0.0,0.0,0.0,7235.875,0,0.0,0.33333334,50
Benign-Web_Browsing_HTTP-S,0,1702568200.0,1702568200.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,1702568200.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,64240,48,24.0,24.0,20,20.0,82.50452,14.04698,29.33333,0.0019611,2.0,160.50686,0.07065508,0.0,1.0,0.5,48,Benign,48,24.0,24.0,20,20.0,82.50452,0.0019611,160.50686,14.04698,22.66668,2.0,0.07065508,0,0.0,0.5,48
Benign-Web_Browsing_HTTP-S,1072,0.017,0.0171,221.523016,0.0,0,0.0,1024,20,20.0,20.0,20,20.0,1702565000.0,1702565000.0,1702565000.0,1702565000.0,1702565000.0,1702565000.0,237.523026,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,0.011849998,6.555692e-06,0.011883999,0.0045,0.0044,0.0002,459.04604,0,0.0,0.0,40
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702571100.0,1702571100.0,1702571100.0,1702571100.0,1702571100.0,1702571100.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702571100.0,1702571100.0,1702571100.0,1702571100.0,1702571100.0,1702571100.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,29200,1702566500.0,1702566500.0,7976.0265,0.0,0,0.0,29200,20,20.0,20.0,20,20.0,6.008002e-05,5.000104e-05,0.0,4.001401e-06,0.0,2.013013e-05,3937.975,0.0,0.33333334,0.33333334,60,Benign,20,20.0,20.0,20,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11904.04,0,0.0,0.33333334,100
Benign-Web_Browsing_HTTP-S,124,1702567400.0,1702567400.0,0.0,0.0,1,1.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702567400.0,1702567400.0,1702567400.0,1702567400.0,1702567400.0,1702567400.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,2873,5.0,5.0185,0.4995,0.0,0,0.0,2873,32,32.0,32.0,32,32.0,1702555100.0,1702555100.0,1702555100.0,1702555100.0,1702555100.0,1702555100.0,0.5006,0.0,0.0,0.0,32,Benign,32,32.0,32.0,20,32.0,4.0015,1.0002,5.0098,2.0027,2.0066,1.0002,1.0007,0,0.0,0.0,64
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1024,20,20.0,20.0,20,20.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,1702572200.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1028,20,20.0,20.0,20,20.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,1702574000.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1024,20,20.0,20.0,20,20.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,1702563500.0,0.0,1,1.0,0.0,20
Benign-Web_Browsing_HTTP-S,273,1702571000.0,1702571000.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,1702571000.0,1702571000.0,1702571000.0,1702571000.0,1702571000.0,1702571000.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,29506,24,24.0,24.0,24,24.0,0.06190757,0.0238,0.0165,8.00293e-06,0.0,0.06193669,92.49055,0.0,1.0,1.0,72,Benign,24,24.0,24.0,24,24.0,0.06190757,8.00293e-06,0.06193669,0.0238,0.0083,0.0,92.49055,0,0.0,1.0,72
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,65535,20,20.0,20.0,20,20.0,1702563100.0,1702563100.0,1702563100.0,1702563100.0,1702563100.0,1702563100.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702563100.0,1702563100.0,1702563100.0,1702563100.0,1702563100.0,1702563100.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,12438,0.0084,0.0085,507.613887,0.0,1,0.33333334,29230,32,24.0,20.0,20,20.0,0.0028,0.0009,0.0007,2.0040834e-06,0.0,1.7025772,1005.327857,0.0,0.33333334,0.027273743,64,Benign,32,28.6667,20.0,20,20.0,0.0016,3.9980355e-05,0.0016500131,0.0008,0.0006,0.0,1512.9417,1,0.33333334,0.027273743,88
Benign-Web_Browsing_HTTP-S,0,0.0,0.0,0.0,0.0,0,0.0,1026,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,0.0,0.0,0.0,20,Benign,20,20.0,20.0,20,20.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,1702564900.0,0.0,0,0.0,0.0,20
Benign-Web_Browsing_HTTP-S,116,0.0,8.194999e-05,39270.38,0.0,1,0.33333334,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Benign,20,20.0,20.0,20,20.0,7.1111116e-05,1.083964e-05,8.194999e-05,0.0,0.0,0.0,39270.38,1,0.33333334,0.0,60
