activity,bwd_init_win_bytes,bwd_packets_IAT_mode,bwd_packets_IAT_total,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,bwd_rst_flag_counts,bwd_rst_flag_percentage_in_total,fwd_init_win_bytes,fwd_max_header_bytes,fwd_mean_header_bytes,fwd_median_header_bytes,fwd_min_header_bytes,fwd_mode_header_bytes,fwd_packets_IAT_max,fwd_packets_IAT_mean,fwd_packets_IAT_median,fwd_packets_IAT_min,fwd_packets_IAT_mode,fwd_packets_IAT_total,fwd_packets_rate,fwd_psh_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_total,fwd_total_header_bytes,label,max_header_bytes,mean_header_bytes,median_header_bytes,min_header_bytes,mode_header_bytes,packet_IAT_max,packet_IAT_min,packet_IAT_total,packets_IAT_mean,packets_IAT_median,packets_IAT_mode,packets_rate,rst_flag_counts,rst_flag_percentage_in_total,syn_flag_percentage_in_total,total_header_bytes
Attack-TCP-Flag-ACK-PSH,0,1702932600.0,1702932600.0,1747.7557,0.0,1,0.5,65535,20,20.0,20.0,20,20.0,1702932600.0,1702932600.0,1702932600.0,1702932600.0,1702932600.0,1702932600.0,1747.7557,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,0.00079695604,0.00079695604,0.00079695604,0.0008,0.0008,0.0008,3495.5113,1,0.5,0.5,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,1200,20,20.0,20.0,20,20.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-ACK-PSH,62605,0.1093,0.10933208,18.311106,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.10933208,0.10933208,0.10933208,0.1093,0.1093,0.1093,18.311106,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,62599,0.1077,0.10769796,18.564804,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.10769796,0.10769796,0.10769796,0.1077,0.1077,0.1077,18.564804,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,65535,24,24.0,24.0,24,24.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,0.0,0.0,1.0,1.0,24,Attack,24,24.0,24.0,24,24.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,0.0,0,0.0,1.0,24
Attack-TCP-Flag-ACK-PSH,0,0.0059,0.0058999383,1102.4498,0.0,1,0.050000004,10240,40,40.0,40.0,40,40.0,7.9191644e-05,7.9191644e-05,7.9191644e-05,7.9191644e-05,7.9191644e-05,0.00016602507,1092.4498,0.0,0.02,0.0,40,Attack,40,24.0,24.0,20,20.0,0.005909943,0.005909943,0.005909943,0.0059,0.0059,0.0059,2204.8996,1,0.05,0.01,120
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-ACK-PSH,62596,0.1109,0.11093298,18.034911,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.11093298,0.11093298,0.11093298,0.1109,0.1109,0.1109,18.034911,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,65535,24,24.0,24.0,24,24.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,0.0,0.0,1.0,1.0,24,Attack,24,24.0,24.0,24,24.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,0.0,0,0.0,1.0,24
Attack-TCP-Flag-ACK-PSH,0,1702931600.0,1702931600.0,11148.015,0.0,1,0.5,1024,20,20.0,20.0,20,20.0,1702931600.0,1702931600.0,1702931600.0,1702931600.0,1702931600.0,1702931600.0,11148.015,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,9.9874346e-05,9.9874346e-05,9.9874346e-05,0.0001,0.0001,0.0001,22296.03,1,0.5,0.5,40
Attack-TCP-Flag-ACK-PSH,62605,0.1097,0.10966187,18.251514,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.10966187,0.10966187,0.10966187,0.1097,0.1097,0.1097,18.251514,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,1200,20,20.0,20.0,20,20.0,1702931500.0,1702931500.0,1702931500.0,1702931500.0,1702931500.0,1702931500.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1702931500.0,1702931500.0,1702931500.0,1702931500.0,1702931500.0,1702931500.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-ACK-PSH,65514.6,0.0,0.01650985,0.29997903,0.5,4,0.6,65504.0,24,24.0,24.0,20,20.0,0.11970583,0.1197,0.1197,0.11973213,0.0,0.11965583,0.6010585,0.6,1.0,0.6,24,Attack,24,26.0,24.0,20,20.0,0.13527321,6.902844e-05,0.13815186,0.1132,0.1053,0.0,1.899939,0,0.0,0.6,52
Attack-TCP-Flag-ACK-PSH,0,1702932100.0,1702932100.0,12190.183,0.0,1,0.5,1024,20,20.0,20.0,20,20.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,12190.183,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,8.2931346e-05,8.2931346e-05,8.2931346e-05,0.0001,0.0001,0.0001,24380.366,1,0.5,0.5,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,1048576,20,20.0,20.0,20,20.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,0.0,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,1702932100.0,0.0,0,0.0,1.0,20
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,1200,20,20.0,20.0,20,20.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,65535,24,24.0,24.0,24,24.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,0.0,0.0,1.0,1.0,24,Attack,24,24.0,24.0,24,24.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,1702931800.0,0.0,0,0.0,1.0,24
Attack-TCP-Flag-ACK-PSH,0,1702932500.0,1702932500.0,5301.4375,0.0,1,0.5,1024,40,40.0,40.0,40,40.0,1702932500.0,1702932500.0,1702932500.0,1702932500.0,1702932500.0,1702932500.0,5301.4375,0.0,1.0,0.5,40,Attack,40,30.0,30.0,20,20.0,0.00016411695,0.00016411695,0.00016411695,0.0002,0.0002,0.0002,10602.875,1,0.5,0.5,60
Attack-TCP-Flag-ACK-PSH,0,1702932400.0,1702932400.0,6226.9474,0.0,1,0.5,28220,40,40.0,40.0,40,40.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,6226.9474,0.0,1.0,0.5,40,Attack,40,30.0,30.0,20,20.0,0.0001679568,0.0001679568,0.0001679568,0.0002,0.0002,0.0002,12433.895,1,0.5,0.5,60
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,1024,20,20.0,20.0,20,20.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,0.0,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,0.0,0,0.0,1.0,20
Attack-TCP-Flag-ACK-PSH,0,1702932700.0,1702932700.0,1437.7771,0.0,1,0.5,1024,20,20.0,20.0,20,20.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1437.7771,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,0.005906026,0.005906026,0.005906026,0.0059,0.0059,0.0059,2875.5555,1,0.5,0.5,40
Attack-TCP-Flag-ACK-PSH,0,1702932700.0,1702932700.0,8001.652,0.0,1,0.5,29200,20,20.0,20.0,20,20.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,1702932700.0,8001.652,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,0.00012399993,0.00012399993,0.00012399993,0.0001,0.0001,0.0001,16003.304,1,0.5,0.5,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,128,20,20.0,20.0,20,20.0,1702932900.0,1702932900.0,1702932900.0,1702932900.0,1702932900.0,1702932900.0,0.0,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,1702932900.0,1702932900.0,1702932900.0,1702932900.0,1702932900.0,1702932900.0,0.0,0,0.0,1.0,20
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,1702931700.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-ACK-PSH,62591,0.1102,0.11020308,18.163854,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.11020308,0.11020308,0.11020308,0.1102,0.1102,0.1102,18.163854,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,1024,32,32.0,32.0,32,32.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,0.0,0.0,1.0,0.6666666,32,Attack,32,32.0,32.0,32,32.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,1702932400.0,0.0,0,0.0,0.6666666,32
Attack-TCP-Flag-ACK-PSH,0,1702932500.0,1702932500.0,198.02299,0.0,1,0.5,1024,20,20.0,20.0,20,20.0,1702932500.0,1702932500.0,1702932500.0,1702932500.0,1702932500.0,1702932500.0,198.02299,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,0.00792204,0.00792204,0.00792204,0.0079,0.0079,0.0079,396.04598,1,0.5,0.5,40
Attack-TCP-Flag-ACK-PSH,8192,1702933000.0,1702933000.0,1000.0006,0.0,1,0.5,8192,32,32.0,32.0,32,32.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,1702933000.0,1000.0006,0.0,1.0,0.5,32,Attack,32,26.0,26.0,20,20.0,0.01134911,0.01134911,0.01134911,0.0113,0.0113,0.0113,2000.0013,1,0.5,0.5,52
Attack-TCP-Flag-ACK-PSH,62594,0.1097,0.10969802,18.273808,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.10969802,0.10969802,0.10969802,0.1097,0.1097,0.1097,18.273808,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,62598,0.1109,0.11086611,18.026145,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.11086611,0.11086611,0.11086611,0.1109,0.1109,0.1109,18.026145,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,0,0.0,0.0,0.0,0.0,0,0.0,1025,24,24.0,24.0,24,24.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,0.0,0.0,1.0,1.0,24,Attack,24,24.0,24.0,24,24.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,0.0,0,0.0,1.0,24
Attack-TCP-Flag-ACK-PSH,62594,0.1093,0.10926909,18.293198,0.0,1,0.5,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,0.10926909,0.10926909,0.10926909,0.1093,0.1093,0.1093,18.293198,1,0.5,0.0,40
Attack-TCP-Flag-ACK-PSH,0,1702932200.0,1702932200.0,10363.457,0.0,1,0.5,1024,20,20.0,20.0,20,20.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,1702932200.0,10363.457,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,9.301144e-05,9.301144e-05,9.301144e-05,0.0001,0.0001,0.0001,20726.914,1,0.5,0.5,40
