total_header_bytes,fwd_median_header_bytes,rst_flag_percentage_in_total,packets_IAT_median,max_header_bytes,fwd_mode_header_bytes,fwd_syn_flag_percentage_in_total,packets_IAT_mode,min_header_bytes,fwd_init_win_bytes,bwd_rst_flag_percentage_in_total,fwd_packets_IAT_mean,mean_header_bytes,bwd_init_win_bytes,fwd_psh_flag_percentage_in_fwd_packets,fwd_packets_IAT_max,median_header_bytes,packets_rate,fwd_syn_flag_percentage_in_fwd_packets,fwd_packets_IAT_min,mode_header_bytes,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,fwd_packets_IAT_total,fwd_total_header_bytes,fwd_packets_rate,packets_IAT_mean,fwd_packets_IAT_median,fwd_max_header_bytes,rst_flag_counts,packet_IAT_max,fwd_packets_IAT_mode,fwd_min_header_bytes,bwd_rst_flag_counts,packet_IAT_min,bwd_packets_IAT_total,fwd_mean_header_bytes,syn_flag_percentage_in_total,packet_IAT_total,bwd_packets_IAT_mode,label,activity
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,1024,0.5,1703000700,20,0,0,1703000700,20,23831.273,1,1703000700,20,11915.637,0,1703000700,20,11915.637,1.00E-04,1703000700,20,1,8.39E-05,1703000700,20,1,0.0000839233,1703000700,20,0.5,8.39E-05,1703000700,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703000700,20,0,0,1703000700,20,22982.488,1,1703000700,20,11491.244,0,1703000700,20,11491.244,1.00E-04,1703000700,20,1,8.70E-05,1703000700,20,1,0.0000870228,1703000700,20,0.5,8.70E-05,1703000700,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1025,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
52,32,0.5,1.00E-04,32,32,0.5,1.00E-04,20,64240,0.5,1703000800,26,0,0,1703000800,26,20610.83,1,1703000800,20,10305.415,0,1703000800,32,10305.415,1.00E-04,1703000800,32,1,9.70E-05,1703000800,32,1,0.0000970364,1703000800,32,0.5,9.70E-05,1703000800,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703000800,20,20,1,1703000800,20,1024,0,1703000800,20,0,0,1703000800,20,0,1,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,0,1703000800,1703000800,20,0,1703000800.0000000000,0,20,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
44,24,0.5,0.0003,24,24,0.5,0.0003,20,1024,0.5,1703000800,22,0,0,1703000800,22,7570.946,1,1703000800,20,3785.473,0,1703000800,24,3785.473,0.0003,1703000800,24,1,0.000264168,1703000800,24,1,0.0002641678,1703000800,24,0.5,0.000264168,1703000800,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1025,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,1.00E-04,40,40,0.5,1.00E-04,20,64240,0.5,1703000800,30,0,0,1703000800,30,23763.762,1,1703000800,20,11881.881,0,1703000800,40,11881.881,1.00E-04,1703000800,40,1,8.42E-05,1703000800,40,1,0.0000841618,1703000800,40,0.5,8.42E-05,1703000800,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703000800,20,20,1,1703000800,20,1024,0,1703000800,20,0,0,1703000800,20,0,1,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,0,1703000800,1703000800,20,0,1703000800.0000000000,0,20,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703000800,20,20,1,1703000800,20,1024,0,1703000800,20,0,0,1703000800,20,0,1,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,0,1703000800,1703000800,20,0,1703000800.0000000000,0,20,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703000800,20,20,1,1703000800,20,65535,0,1703000800,20,0,0,1703000800,20,0,1,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,0,1703000800,1703000800,20,0,1703000800.0000000000,0,20,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,0.0002,20,20,0.5,0.0002,20,65535,0.5,1703000800,20,0,0,1703000800,20,13066.367,1,1703000800,20,6533.1836,0,1703000800,20,6533.1836,0.0002,1703000800,20,1,0.000153065,1703000800,20,1,0.0001530647,1703000800,20,0.5,0.000153065,1703000800,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703000800,20,20,1,1703000800,20,65535,0,1703000800,20,0,0,1703000800,20,0,1,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,0,1703000800,1703000800,20,0,1703000800.0000000000,0,20,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703000800,24,24,1,1703000800,24,1024,0,1703000800,24,0,0,1703000800,24,0,1,1703000800,24,0,0,1703000800,24,0,1703000800,1703000800,24,0,1703000800,1703000800,24,0,1703000800.0000000000,0,24,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703000800,20,20,1,1703000800,20,1024,0,1703000800,20,0,0,1703000800,20,0,1,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,0,1703000800,1703000800,20,0,1703000800.0000000000,0,20,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,1024,0.5,1703000800,20,0,0,1703000800,20,24385.488,1,1703000800,20,12192.744,0,1703000800,20,12192.744,1.00E-04,1703000800,20,1,8.20E-05,1703000800,20,1,0.0000820160,1703000800,20,0.5,8.20E-05,1703000800,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703000800,20,20,1,1703000800,20,1024,0,1703000800,20,0,0,1703000800,20,0,1,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,0,1703000800,1703000800,20,0,1703000800.0000000000,0,20,1,1703000800,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703000800,20,0,0,1703000800,20,22489.566,1,1703000800,20,11244.783,0,1703000800,20,11244.783,1.00E-04,1703000800,20,1,8.89E-05,1703000800,20,1,0.0000889301,1703000800,20,0.5,8.89E-05,1703000800,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,1.00E-04,40,40,0.5,1.00E-04,20,29040,0.5,1703000800,30,0,0,1703000800,30,20610.83,1,1703000800,20,10305.415,0,1703000800,40,10305.415,1.00E-04,1703000800,40,1,9.70E-05,1703000800,40,1,0.0000970364,1703000800,40,0.5,9.70E-05,1703000800,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703000800,20,20,0,1703000800,20,1200,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,0,1703000800,20,0,1703000800,1703000800,20,1,1703000800,1703000800,20,0,1703000800.0000000000,0,20,0,1703000800,0,Attack,Attack-TCP-Flag-OSYN
52,32,0.5,1.00E-04,32,32,0.5,1.00E-04,20,29200,0.5,1703000800,26,0,0,1703000800,26,20020.545,1,1703000800,20,10010.272,0,1703000800,32,10010.272,1.00E-04,1703000800,32,1,9.99E-05,1703000800,32,1,0.0000998974,1703000800,32,0.5,9.99E-05,1703000800,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,0.0002,40,40,0.5,0.0002,20,64240,0.5,1703001000,30,0,0,1703001000,30,12192.744,1,1703001000,20,6096.372,0,1703001000,40,6096.372,0.0002,1703001000,40,1,0.000164032,1703001000,40,1,0.0001640320,1703001000,40,0.5,0.000164032,1703001000,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1025,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1024,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,0.0002,40,40,0.5,0.0002,20,29200,0.5,1703001000,30,0,0,1703001000,30,12729.299,1,1703001000,20,6364.6494,0,1703001000,40,6364.6494,0.0002,1703001000,40,1,0.000157118,1703001000,40,1,0.0001571178,1703001000,40,0.5,0.000157118,1703001000,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001000,20,20,1,1703001000,20,1024,0,1703001000,20,0,0,1703001000,20,0,1,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,0,1703001000,1703001000,20,0,1703001000.0000000000,0,20,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001000,20,0,0,1703001000,20,26296.576,1,1703001000,20,13148.288,0,1703001000,20,13148.288,1.00E-04,1703001000,20,1,7.61E-05,1703001000,20,1,0.0000760555,1703001000,20,0.5,7.61E-05,1703001000,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703001000,20,20,0,1703001000,20,1200,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,1,1703001000,1703001000,20,0,1703001000.0000000000,0,20,0,1703001000,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001000,20,0,0,1703001000,20,22733.355,1,1703001000,20,11366.678,0,1703001000,20,11366.678,1.00E-04,1703001000,20,1,8.80E-05,1703001000,20,1,0.0000879765,1703001000,20,0.5,8.80E-05,1703001000,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001000,20,20,1,1703001000,20,65535,0,1703001000,20,0,0,1703001000,20,0,1,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,0,1703001000,1703001000,20,0,1703001000.0000000000,0,20,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703001000,20,20,0,1703001000,20,1200,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,1,1703001000,1703001000,20,0,1703001000.0000000000,0,20,0,1703001000,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1024,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703001000,20,20,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,1,1703001000,1703001000,20,0,1703001000.0000000000,0,20,0,1703001000,0,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,1.00E-04,40,40,0.5,1.00E-04,20,64240,0.5,1703001000,30,0,0,1703001000,30,16677.152,1,1703001000,20,8338.576,0,1703001000,40,8338.576,1.00E-04,1703001000,40,1,0.000119925,1703001000,40,1,0.0001199245,1703001000,40,0.5,0.000119925,1703001000,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001000,20,0,0,1703001000,20,19418.074,1,1703001000,20,9709.037,0,1703001000,20,9709.037,1.00E-04,1703001000,20,1,0.000102997,1703001000,20,1,0.0001029968,1703001000,20,0.5,0.000102997,1703001000,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,1.00E-04,40,40,0.5,1.00E-04,20,64240,0.5,1703001000,30,0,0,1703001000,30,17848.102,1,1703001000,20,8924.051,0,1703001000,40,8924.051,1.00E-04,1703001000,40,1,0.000112057,1703001000,40,1,0.0001120567,1703001000,40,0.5,0.000112057,1703001000,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1025,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001000,20,20,1,1703001000,20,1024,0,1703001000,20,0,0,1703001000,20,0,1,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,0,1703001000,1703001000,20,0,1703001000.0000000000,0,20,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1025,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1024,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1024,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001000,20,0,0,1703001000,20,22250.95,1,1703001000,20,11125.475,0,1703001000,20,11125.475,1.00E-04,1703001000,20,1,8.99E-05,1703001000,20,1,0.0000898838,1703001000,20,0.5,8.99E-05,1703001000,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001000,20,20,1,1703001000,20,1024,0,1703001000,20,0,0,1703001000,20,0,1,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,0,1703001000,1703001000,20,0,1703001000.0000000000,0,20,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703001000,20,20,0,1703001000,20,1200,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,1,1703001000,1703001000,20,0,1703001000.0000000000,0,20,0,1703001000,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001000,20,20,0,1703001000,20,1021,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,0,1703001000,1703001000,20,0,1703001000.0000000000,0,20,0,1703001000,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1025,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
20,20,1,1703001000,20,20,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,0,1703001000,20,0,1703001000,1703001000,20,1,1703001000,1703001000,20,0,1703001000.0000000000,0,20,0,1703001000,0,Attack,Attack-TCP-Flag-OSYN
44,24,0.5,1.00E-04,24,24,0.5,1.00E-04,20,65535,0.5,1703001000,22,0,0,1703001000,22,27413.752,1,1703001000,20,13706.876,0,1703001000,24,13706.876,1.00E-04,1703001000,24,1,7.30E-05,1703001000,24,1,0.0000729561,1703001000,24,0.5,7.30E-05,1703001000,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1024,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,1.00E-04,40,40,0.5,1.00E-04,20,29200,0.5,1703001000,30,0,0,1703001000,30,17848.102,1,1703001000,20,8924.051,0,1703001000,40,8924.051,1.00E-04,1703001000,40,1,0.000112057,1703001000,40,1,0.0001120567,1703001000,40,0.5,0.000112057,1703001000,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001000,20,0,0,1703001000,20,23831.273,1,1703001000,20,11915.637,0,1703001000,20,11915.637,1.00E-04,1703001000,20,1,8.39E-05,1703001000,20,1,0.0000839233,1703001000,20,0.5,8.39E-05,1703001000,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001000,20,0,0,1703001000,20,23563.506,1,1703001000,20,11781.753,0,1703001000,20,11781.753,1.00E-04,1703001000,20,1,8.49E-05,1703001000,20,1,0.0000848770,1703001000,20,0.5,8.49E-05,1703001000,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,1025,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001000,20,0,0,1703001000,20,18682.87,1,1703001000,20,9341.435,0,1703001000,20,9341.435,1.00E-04,1703001000,20,1,0.00010705,1703001000,20,1,0.0001070499,1703001000,20,0.5,0.00010705,1703001000,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001000,24,24,1,1703001000,24,65535,0,1703001000,24,0,0,1703001000,24,0,1,1703001000,24,0,0,1703001000,24,0,1703001000,1703001000,24,0,1703001000,1703001000,24,0,1703001000.0000000000,0,24,1,1703001000,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,0.0003,20,20,0.5,0.0003,20,65535,0.5,1703001000,20,0,0,1703001000,20,5949.367,1,1703001000,20,2974.6836,0,1703001000,20,2974.6836,0.0003,1703001000,20,1,0.00033617,1703001000,20,1,0.0003361702,1703001000,20,0.5,0.00033617,1703001000,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001100,20,20,1,1703001100,20,1024,0,1703001100,20,0,0,1703001100,20,0,1,1703001100,20,0,0,1703001100,20,0,1703001100,1703001100,20,0,1703001100,1703001100,20,0,1703001100.0000000000,0,20,1,1703001100,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001100,20,20,0,1703001100,20,1029,0,1703001100,20,0,0,1703001100,20,0,0,1703001100,20,0,0,1703001100,20,0,1703001100,1703001100,20,0,1703001100,1703001100,20,0,1703001100.0000000000,0,20,0,1703001100,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,0.0042,20,20,0.5,0.0042,20,65535,0.5,1703001100,20,0,0,1703001100,20,481.79932,1,1703001100,20,240.89966,0,1703001100,20,240.89966,0.0042,1703001100,20,1,0.004151106,1703001100,20,1,0.0041511060,1703001100,20,0.5,0.004151106,1703001100,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001100,24,24,1,1703001100,24,65535,0,1703001100,24,0,0,1703001100,24,0,1,1703001100,24,0,0,1703001100,24,0,1703001100,1703001100,24,0,1703001100,1703001100,24,0,1703001100.0000000000,0,24,1,1703001100,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001100,24,24,1,1703001100,24,65535,0,1703001100,24,0,0,1703001100,24,0,1,1703001100,24,0,0,1703001100,24,0,1703001100,1703001100,24,0,1703001100,1703001100,24,0,1703001100.0000000000,0,24,1,1703001100,0,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,1.00E-04,40,40,0.5,1.00E-04,20,29200,0.5,1703001100,30,0,0,1703001100,30,22733.355,1,1703001100,20,11366.678,0,1703001100,40,11366.678,1.00E-04,1703001100,40,1,8.80E-05,1703001100,40,1,0.0000879765,1703001100,40,0.5,8.80E-05,1703001100,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001100,20,0,0,1703001100,20,17697.484,1,1703001100,20,8848.742,0,1703001100,20,8848.742,1.00E-04,1703001100,20,1,0.00011301,1703001100,20,1,0.0001130104,1703001100,20,0.5,0.00011301,1703001100,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001100,24,24,1,1703001100,24,1024,0,1703001100,24,0,0,1703001100,24,0,1,1703001100,24,0,0,1703001100,24,0,1703001100,1703001100,24,0,1703001100,1703001100,24,0,1703001100.0000000000,0,24,1,1703001100,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001100,20,0,0,1703001100,20,19599.55,1,1703001100,20,9799.775,0,1703001100,20,9799.775,1.00E-04,1703001100,20,1,0.000102043,1703001100,20,1,0.0001020432,1703001100,20,0.5,0.000102043,1703001100,Attack,Attack-TCP-Flag-OSYN
48,28,0.5,1.00E-04,28,28,0.5,1.00E-04,20,8192,0.5,1703001100,24,0,0,1703001100,24,16256.992,1,1703001100,20,8128.496,0,1703001100,28,8128.496,1.00E-04,1703001100,28,1,0.000123024,1703001100,28,1,0.0001230240,1703001100,28,0.5,0.000123024,1703001100,Attack,Attack-TCP-Flag-OSYN
212,32,0.14285715,3.0072,32,32,0.14285715,1.00E-04,20,8192,0.14285715,1703001100,30.2857,64000,0,1703001100,32,0.3327074,1,1703001100,32,0.2851778,0,1703001100,32,0.04752963,3.5066,1703001100,32,1,8.002124,1703001100,32,1,0.0001318455,21.039375,32,0.85714287,21.039507,1.015,Attack,Attack-TCP-Flag-OSYN
60,40,0.5,1.00E-04,40,40,0.5,1.00E-04,20,5760,0.5,1703001100,30,0,0,1703001100,30,14691.082,1,1703001100,20,7345.541,0,1703001100,40,7345.541,1.00E-04,1703001100,40,1,0.000136137,1703001100,40,1,0.0001361370,1703001100,40,0.5,0.000136137,1703001100,Attack,Attack-TCP-Flag-OSYN
244,32,0.125,1.9714,32,32,0.25,0.0002,20,8192,0.125,2.9782,30.5,64000,0,2.9782128,32,0.38017604,1,2.9782128,32,0.28513202,0,2.9782128,64,0.09504401,3.0061,2.9782,32,1,8.015377,2.9782,32,1,0.0001909733,21.042692,32,0.875,21.042883,1.0067,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001100,24,24,1,1703001100,24,1025,0,1703001100,24,0,0,1703001100,24,0,1,1703001100,24,0,0,1703001100,24,0,1703001100,1703001100,24,0,1703001100,1703001100,24,0,1703001100.0000000000,0,24,1,1703001100,0,Attack,Attack-TCP-Flag-OSYN
24,24,0,1703001100,24,24,1,1703001100,24,1025,0,1703001100,24,0,0,1703001100,24,0,1,1703001100,24,0,0,1703001100,24,0,1703001100,1703001100,24,0,1703001100,1703001100,24,0,1703001100.0000000000,0,24,1,1703001100,0,Attack,Attack-TCP-Flag-OSYN
20,20,0,1703001100,20,20,1,1703001100,20,65535,0,1703001100,20,0,0,1703001100,20,0,1,1703001100,20,0,0,1703001100,20,0,1703001100,1703001100,20,0,1703001100,1703001100,20,0,1703001100.0000000000,0,20,1,1703001100,0,Attack,Attack-TCP-Flag-OSYN
40,20,0.5,1.00E-04,20,20,0.5,1.00E-04,20,65535,0.5,1703001100,20,0,0,1703001100,20,15738.477,1,1703001100,20,7869.2383,0,1703001100,20,7869.2383,1.00E-04,1703001100,20,1,0.000127077,1703001100,20,1,0.0001270771,1703001100,20,0.5,0.000127077,1703001100,Attack,Attack-TCP-Flag-OSYN
