activity,bwd_init_win_bytes,bwd_packets_IAT_mode,bwd_packets_IAT_total,bwd_packets_rate,bwd_psh_flag_percentage_in_bwd_packets,bwd_rst_flag_counts,bwd_rst_flag_percentage_in_total,fwd_init_win_bytes,fwd_max_header_bytes,fwd_mean_header_bytes,fwd_median_header_bytes,fwd_min_header_bytes,fwd_mode_header_bytes,fwd_packets_IAT_max,fwd_packets_IAT_mean,fwd_packets_IAT_median,fwd_packets_IAT_min,fwd_packets_IAT_mode,fwd_packets_IAT_total,fwd_packets_rate,fwd_psh_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_fwd_packets,fwd_syn_flag_percentage_in_total,fwd_total_header_bytes,label,max_header_bytes,mean_header_bytes,median_header_bytes,min_header_bytes,mode_header_bytes,packet_IAT_max,packet_IAT_min,packet_IAT_total,packets_IAT_mean,packets_IAT_median,packets_IAT_mode,packets_rate,rst_flag_counts,rst_flag_percentage_in_total,syn_flag_percentage_in_total,total_header_bytes
Attack-TCP-Flag-OSYN,2888,0.0,3.9905,0.0016,0.0334,1,0.1667,8192,34.6667,30.1667,36.1111,22.1111,22.1111,2.0352,9.0538,10.0275,13.0314,1.0457,9.0583,0.0092,0.0,0.8334,0.7,50,Attack,20,23.3333,23.3333,20,23.3333,1.0247,4.0125,13.0487,1.0016,0.0076,0.0007,0.0068,2,0.3,0.7,80
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,65535,24,24.0,24.0,24,24.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,0.0,0.0,1.0,1.0,24,Attack,24,24.0,24.0,24,24.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,0.0,0,0.0,1.0,24
Attack-TCP-Flag-OSYN,1022,1.0,2.0010011,8.0445626e-04,0.0,1,0.3333333,65535,40,40.0,40.0,40,40.0,5.0159592,5.0159592,5.0159592,5.0159592,5.0159592,5.0159592,0.0129847,0.0,1.0,0.3333333,40,Attack,40,30.0,30.0,20,40.0,7.0169609,7.0169609,7.0169609,0.0003333333,0.0003,0.0003,0.01298735,1,0.3333333,0.3333333,60
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,1028,20,20.0,20.0,20,20.0,1703001100.0,1703001100.0,1703001100.0,1703001100.0,1703001100.0,1703001100.0,0.0,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,1703001100.0,1703001100.0,1703001100.0,1703001100.0,1703001100.0,1703001100.0,0.0,0,0.0,1.0,20
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,1200,20,20.0,20.0,20,20.0,1703000400.0,1703000400.0,1703000400.0,1703000400.0,1703000400.0,1703000400.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1703000400.0,1703000400.0,1703000400.0,1703000400.0,1703000400.0,1703000400.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-OSYN,46,0.0017,1.0403802,3.23592,0.0,0,0.0,1020,24,24.0,24.0,24,24.0,4.832693,4.8326896,4.8326930,4.832693,4.8326930,4.832693,3.23592,0.0,0.0,0.0,24,Attack,24,24.0,24.0,24,24.0,1.0321705,0.0480005,4.832693,0.0001029,0.0001,0.0001,35.4607,0,0.0,0.0,24
Attack-TCP-Flag-OSYN,32040,1.0030010025,10.0210414,2.0080160165,0.0,0,0.0,32730,40,40.0,40.0,40,40.0,25.0090872,19.00908204,19.00909,13.0080955,13.0081,38.0179648,1.005012016,0.0,1.0,1.0,40,Attack,40,30.0,30.0,20,20.0,30.00795839,0.00399998023,45.02196074,12.00800626,30.007964786,1.0079647886,3.024024018,0,0.0,1.0,60
Attack-TCP-Flag-OSYN,64400,1703001500.0,1703001500.0,0.12276941999999604,0.0,0,0.0,1102270,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0,0.11276942,0.0,1.0,1.0,0,Attack,32,32.0,32.0,32,32.0,1703001500.0,1703001500.0,1703001500.0,1703001500.0,1703001500.0,1703001500.0,0.23553883,0,0.0,1.0,4
Attack-TCP-Flag-OSYN,0,1702999951.0,1702999951.0,2771.0342,0.0,1,0.167,64240,40,40.0,40.0,40,40.0,1702999951.0,1702999951.0,1702999951.0,1702999951.0,1702999951.0,1702999951.0,556.0,0.0,1.0,0.833,40,Attack,40,30.0,30.0,20,40.0,0.0005467,0.0005467,0.0005467,0.0005,0.0005,0.0005,3327.0327,1,0.167,0.833,60
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,1025,20,20.0,20.0,20,20.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,0.0,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,0.0,0,0.0,1.0,20
Attack-TCP-Flag-OSYN,1023,0.9999987,20.035,1.0017,0.0008,17,0.5003,15365,20,20.0,20.0,20,20.0,1.0120593,1.0085,1.0084979,1.0074593,1.0074593,1.0085,1.0,0.0,0.5,0.5,40,Attack,20,20.0,20.0,20,20.0,22.0329884,10.0021718,41.051172,9.9948,10.0223,9.9911,2.0018,1,0.5,0.5,40
Attack-TCP-Flag-OSYN,0,0,25.0176223809678,17.11111111111109,0.0,7,0.0,128,22,22.0,22.0,22,21.111111111111094,12.977871511718,13.0222355882352,12.98709539544204,12.977871511718,12.99029226279287,13.0222355882352,17.11111111111109,0.0,0.0,0.0,36,Attack,20,18.0,18.0,20,18.0,0.0090598449988449833,0.0090598449988449833,14.0358579958099,8.0415705882351,9.5,7.00146431187994,0.0,11,1.0,0.0,36
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,28880,20,20.0,20.0,20,20.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,0.0,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,0.0,0,0.0,1.0,20
Attack-TCP-Flag-OSYN,64240,1703001000.0,1703001000.0,1983.33386,0.0,1,0.5,64240,24,24.0,24.0,24,24.0,1703001000.0,1703001000.0,1703001000.0,1703001000.0,1703001000.0,1703001000.0,1983.33386,0.0,1.0,0.5,24,Attack,24,22.0,22.0,20,20.0,0.00430098,0.00430098,0.00430098,0.0043,0.0043,0.0043,3966.6677,1,0.5,0.5,44
Attack-TCP-Flag-OSYN,0,1703000300.0,1703000300.0,9627.929,0.0,0,0.0,29200,20,20.0,20.0,20,20.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,1703000300.0,9627.929,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,0.00013316643,0.00013316643,0.00013316643,0.0001,0.0001,0.0001,19197.857,0,0.0,1.0,40
Attack-TCP-Flag-OSYN,0,1703001200.0,1703001200.0,0.0,0.0,1,1.0,0,0.0,0.0,0.0,0.0,0.0,1703001200.0,1703001200.0,1703001200.0,1703001200.0,1703001200.0,1703001200.0,0.0,0.0,0.0,0.0,0.0,Attack,0.0,0.0,0.0,0.0,0.0,1703001200.0,1703001200.0,1703001200.0,1703001200.0,1703001200.0,1703001200.0,0.0,1,1.0,0.0,0
Attack-TCP-Flag-OSYN,65280,4.0025e-05,5.0058e-05,8276.2,0.0,1,0.5,29200,20,20.0,20.0,20,20.0,1.00107e-04,3.0022e-05,1.00107e-04,1.00107e-04,1.00107e-04,3.0022e-05,8276.2,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,5.00617013e-05,5.00617013e-05,5.00617013e-05,0.0002048,0.0002,0.0002,16652.38,1,0.5,0.5,40
Attack-TCP-Flag-OSYN,0,1703000000.0,1703000000.0,0.0,0.0,1,1.0,29200,20,20.0,20.0,20,20.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,1703000000.0,0.0,1,1.0,0.0,20
Attack-TCP-Flag-OSYN,81921,3.0041,19.0064,0.9922,0.0,1,0.25,64248,40,40.0,40.0,40,40.0,15.0099,17.0048,15.0083,15.0099,15.0083,17.0048,6.0213,0.0,1.0,0.75,40,Attack,40,40.0,40.0,40,40.0,19.0008,3.0053,19.0071,11.9961,10.0011,3.0042,5.0042,1,0.25,0.75,120
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,1200,20,20.0,20.0,20,20.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,0.0,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,0.0,0,0.0,1.0,20
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,65535,24,24.0,24.0,24,24.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,0.0,0.0,1.0,1.0,24,Attack,24,24.0,24.0,24,24.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,1703001600.0,0.0,0,0.0,1.0,24
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,14600,40,40.0,40.0,40,40.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,0.0,0.0,1.0,1.0,40,Attack,40,40.0,40.0,40,40.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,0.0,0,0.0,1.0,40
Attack-TCP-Flag-OSYN,0,1703000800.0,1703000800.0,0.0,0.0,0,0.0,65255,0,0.0,0.0,0,0.0,1703000800.0,1703000800.0,1703000800.0,1703000800.0,1703000800.0,1703000800.0,0.0,0.0,0.0,0.0,0,Attack,32,32.0,32.0,32,32.0,8.0029956,8.0029956,8.0029956,0.0001,0.0001,0.0001,2047.5,0,0.0,0.0,4
Attack-TCP-Flag-OSYN,0,1703000200.0,1703000200.0,0.0,0.0,0,0.0,1027,20,20.0,20.0,20,20.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,1703000200.0,12045.384,0.0,1.0,1.0,20,Attack,20,20.0,20.0,20,20.0,0.00019884088,0.00019884088,0.00019884088,0.0002,0.0002,0.0002,12045.384,0,0.0,1.0,40
Attack-TCP-Flag-OSYN,0,9.0186,0.0141,0.6699,0.2,1,0.2,4099,40,30.0,32.0,20,32.0,17.00684,7.3063,9.0424,4.01738,4.0229,18.0184,2.0,0.2,0.6,0.6,60,Attack,40,40.0,40.0,20,20.0,17.00692,4.00445,19.03226,7.3045,9.0279,7.0435,2.6606,1,0.5,0.5,240
Attack-TCP-Flag-OSYN,2044,4.5,9.0,3.0106,0.0,0,0.0,29296,20,21.0,20.0,20,20.0,1600055000.0021,1600055000.0021,1600055000.0021,1600055000.0021,1600055000.0021,1600055000.0006,6.0231,0.0,1.0,1.0,80,Attack,40,40.0,40.0,20,40.0,1.2033,1.2036,1.2036,0.0006,0.0005,0.0005,3.0106,0,0.0,1.0,240
Attack-TCP-Flag-OSYN,0,1702999900.0,1702999900.0,0.0,0.0,1,0.1666667,64240,40,40.0,40.0,40,40.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,0.0,0.0,1.0,0.6666667,40,Attack,40,30.0,30.0,20,20.0,0.00027000785,0.0002730117,0.00027000785,0.00028795685,0.0003,0.0002829112,0.0,1,0.1666667,0.6666667,60
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,0,20,20.0,20.0,20,20.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,0.0,0.0,0.0,0.0,20,Attack,20,20.0,20.0,20,20.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,0.0,0,0.0,0.0,20
Attack-TCP-Flag-OSYN,1636,2.0,9.2,0.38160015,0.0,1,0.5,14682,20,20.0,20.0,20,20.0,2.0,2.0,2.0,2.0,2.0,2.0,0.62805926,0.0,1.0,0.5,20,Attack,20,20.0,20.0,20,20.0,4.0,4.0,16.0,4.000094,4.0001,4.0001,0.62805926,1,0.5,0.5,40
Attack-TCP-Flag-OSYN,1318,1702999900.0,1702999900.0,9627.1136,0.0,1,0.125,8192,24,24.0,24.0,24,24.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1702999900.0,1368.0106,0.0,1.0,0.875,24,Attack,24,22.0,22.0,20,20.0,0.0002000004,0.0002000004,0.0002000004,0.0002,0.0002,0.0002,10995.115,1,0.125,0.875,44
Attack-TCP-Flag-OSYN,65035,0.0064,1.006006,0.20612166,12.6,3,2.0,1201,40,40.0,40.0,40,40,0.0021,0.0010001,0.0021,0.0021,0.0021,2.0030034,0.39510211,1.3,21.0,1.5,40,Attack,40,30.0,30.0,20,40,1.6950012,0.0064,1.7011,1.00004087,0.0045,0.0030,4.1424,1,0.5,1.0,16
Attack-TCP-Flag-OSYN,1024,4.9988463,37.0,5.0052196,0.0,0,0.0,30744,36,36.0,36.0,36,36.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.0,1.0,1.0,72,Attack,24,24.0,24.0,20,20.0,6.0,6.0,37.0,6.0009994,6.0,6.0,5.0051991,0,0.0,1.0,244
Attack-TCP-Flag-OSYN,18,2.019,17.24,3.6251,50.0,25,25,40,4,,8.0,0,8.0,5.0148,6.01,2.0014,6.98,5.00358,12.03,7.8128,0.0,1.0,5,16,Attack,8,8.0,8.0,8,8.0,1.0,1.0,34.3,7.375,4.0,8.000,2.499,1,5,30,16
Attack-TCP-Flag-OSYN,0,0.0,0.0,0.0,0.0,0,0.0,65535,0,0.0,0.0,0,0.0,1703000500.0,1703000500.0,1703000500.0,1703000500.0,1703000500.0,1703000500.0,0.0,0.0,0.0,0.0,0,Attack,20,20.0,20.0,20,20.0,1703000500.0,1703000500.0,1703000500.0,1703000500.0,1703000500.0,1703000500.0,0.0,0,0.0,0.0,20
